customerID;firstname;lastname;city;country;username;password;age;income;gender
8491;TGNQHD;LDVJWKMHCD;ROSAHBP;US;user1101;password;66;40000;M
8493;RSOJLQ;LDVTAZOACI;ONUZEQY;US;user8048;password;51;40000;F
8494;ACSYUV;LDXZGTHLRC;PZMBTWH;US;user4625;password;71;20000;F
8495;VOPUOD;LDZAXJJTID;HGMDXKI;US;user2841;password;18;60000;M
8499;KIFHIF;LEAIZHBCHF;KMNDLXY;US;user2079;password;81;20000;F
8500;ZMOZDG;LEAWXOGIDY;URUSDCW;US;user7925;password;35;100000;F
8502;IKKNRH;LEBRVLMHQD;GRMDLGW;US;user2414;password;34;40000;F
8504;RRGYLX;LEBUATHBXJ;UNXNZJD;US;user954;password;69;80000;F
8505;DDLCWN;LEBWGDUQTK;SGBWAMB;US;user4846;password;61;60000;F
8506;RGTXFQ;LECCVIGGHA;OKCQARR;US;user9995;password;44;60000;F
8509;IXVDWF;LEGIISIDFC;IHOCBEW;US;user9790;password;31;60000;M
8512;ZSHELX;LEHTIXPJDO;QIQICEX;US;user135;password;87;20000;F
8514;NNSLWF;LEIHOWGNMH;WTTPBYF;US;user3513;password;60;100000;M
8515;GKBWCO;LEJEGDBGYY;POGCJAB;US;user1019;password;39;40000;M
8519;ACYBXX;LEPGMPMWSZ;VOBKVZP;US;user8900;password;55;20000;M
8521;KXKQKC;LEQJCFEUHI;AMOLDFY;US;user3491;password;64;80000;M
8523;GIYXAE;LERDZQFQNB;ACNCZUT;US;user4732;password;74;40000;M
8525;TKMCJF;LETUHASVRY;AVPGOWA;US;user2023;password;74;40000;M
8530;OUCOUV;LFAPPKNPQO;CFALUHL;US;user120;password;39;40000;M
8532;DUAGDC;LFCTSUPFJV;YQHKGPX;US;user3745;password;87;100000;F
8534;WWNMYC;LFDVMDPWQM;IBSHMCU;US;user6258;password;61;60000;M
8536;JJOABR;LFGTNPWKAH;YZUIBOW;US;user6182;password;80;60000;F
8537;BUHCOJ;LFHKDCONNO;HBWAJHD;US;user5647;password;37;20000;M
8538;TOAMRT;LFJMXGLPZT;IMADMXO;US;user2547;password;48;40000;M
8540;LYNQWK;LFLAWODSSI;TQAPFOU;US;user3673;password;28;100000;M
8544;FLSRHD;LFOLYRIFTP;OZVSVMF;US;user5658;password;62;20000;F
8545;YJMTJV;LFPZJDAWVV;XKHJTJP;US;user6924;password;90;80000;F
8546;RKJKPB;LFQFCGLPRQ;YNHSBFI;US;user7546;password;67;40000;F
8555;PKULDT;LFXJSYBAWV;VTMQZCM;US;user8057;password;33;20000;M
8557;TWPQSF;LFZIFFHGXQ;NUNGWAU;US;user3116;password;27;40000;M
8562;RLOQKZ;LGFNCBCHLV;EVCFXMI;US;user3649;password;63;60000;F
8563;RPTMIY;LGGRYQQAPI;DYFEKLH;US;user7300;password;81;100000;M
8570;SSNYZT;LGVKNNPXBH;HOAZKIA;US;user1720;password;52;40000;M
8571;GOTWFG;LGWQVMQIDW;HUTCLNU;US;user8735;password;33;20000;F
8572;TYBJRH;LGWTTTURTL;KVVYWRA;US;user1648;password;39;80000;F
8575;PVHDNH;LGXLRXJEMB;HXGQZXS;US;user7260;password;37;40000;F
8577;IPLBEW;LGYCJHMYFJ;QJXGTOK;US;user1989;password;78;40000;M
8584;RRFAUF;LHFQETWMMF;ICBWPXV;US;user8814;password;62;40000;M
8585;ZYLRNV;LHKQYPAWGT;UHZDBGI;US;user9953;password;86;40000;M
8586;VEIPYI;LHKVPANGQW;QKPSSEY;US;user5378;password;62;60000;M
8587;DVZPSC;LHKXANTFTR;VRJNFJQ;US;user860;password;90;100000;F
8588;VYCNRS;LHLRFKKDWW;ZCRFPSH;US;user6555;password;40;40000;F
8591;OLLXMG;LHPSFUMFLF;GDTRWQZ;US;user7818;password;67;80000;M
8593;JYFOWM;LHRYDVYZAI;VDJSZPI;US;user2126;password;18;60000;F
8594;LIUUSH;LHSIQAXEAZ;CRQCRUF;US;user9383;password;76;100000;M
8595;BWHHFI;LHSQKHPRQD;SYNDRWC;US;user8881;password;54;100000;F
8597;ZMACYP;LHUPFDXNJJ;VYDQVOZ;US;user6070;password;85;60000;F
8599;JPSMTQ;LHVKVEYPCH;BGYPMQJ;US;user4712;password;30;40000;F
8600;ZXXLBV;LHVOAQLAGP;CRCIUJQ;US;user8274;password;33;100000;M
8603;OKMZXA;LHXODLDYSJ;IOHXRTY;US;user7769;password;37;100000;M
8608;SDVGSW;LIARGVPSYD;GJPQSYM;US;user2259;password;47;20000;M
8610;BEKFUN;LICAPRJDBF;ZSPHGPJ;US;user7809;password;29;60000;F
8611;UZPULU;LIHBBBZCYS;QMXUYFA;US;user3192;password;25;100000;F
8612;FGMXJI;LIHZZIMXPJ;EXRCFHY;US;user3167;password;50;40000;F
8615;QDESPU;LIJRDBENYB;BWFPRWX;US;user8089;password;32;80000;M
8620;CHKCBN;LIQGOHCOPT;QELUJKH;US;user8439;password;42;80000;F
8622;CDYFSI;LISYFPUCLO;QNZAJFY;US;user8952;password;49;60000;M
8624;RKAQXI;LITBSKQCRR;XLBZSCP;US;user5024;password;24;80000;M
8625;UFAUFH;LITKVLYWKH;WLSREZF;US;user3138;password;31;60000;F
8626;QJXXNJ;LITNWTXJHB;VLGNUTH;US;user1665;password;24;60000;M
8627;EPJZAY;LITOJQKFII;VRNHVHR;US;user2911;password;65;40000;M
8630;BQKMBG;LIVOVXLGQN;PMGMKHC;US;user340;password;19;60000;F
8631;YXUGMV;LIWAHBFFBS;NRVTGJV;US;user9968;password;63;80000;F
8632;LIZXDZ;LIWVOEQSIQ;ECIDPRY;US;user4892;password;45;40000;F
8635;OVPMOP;LIZZSSPEUH;IQLWCLC;US;user5479;password;20;60000;F
8637;BLWKXR;LJCELSRJEV;YDCNBLK;US;user1453;password;63;60000;M
8638;YRTAEK;LJCETIJYPR;TDXACIQ;US;user9393;password;32;40000;M
8639;YUSTSM;LJCPQZPYAW;LNPEOKR;US;user9933;password;33;20000;F
8640;SHOUHK;LJCQDJMMMY;DGDBLOE;US;user6918;password;56;40000;M
8643;LYJDEA;LJGDDBTMYL;JRBFUCP;US;user2822;password;59;60000;F
8644;NAHLQD;LJGHEAVJVQ;UMSZKHO;US;user8122;password;43;40000;F
8645;VYWWJS;LJHGFQYVOF;GCFHFTC;US;user7027;password;37;100000;F
8646;ZRUMEG;LJHXQFBBXM;YJNGADE;US;user1004;password;62;60000;F
8647;SEXEGM;LJJPXNETUK;FEHNOGQ;US;user5450;password;59;40000;M
8650;SZBMES;LJLHKTFIIH;XZYSXZL;US;user7886;password;70;60000;F
8651;EOQBRU;LJMUZTKUPU;MNTXCMD;US;user3701;password;38;60000;F
8653;EUSIAD;LJNOKWPEYZ;QWQQJCD;US;user6046;password;58;20000;F
8654;JJIUFC;LJNUSDXZJR;BRBRTGC;US;user6667;password;90;20000;F
8656;TFGROK;LJRJHUOLZL;TILJTPR;US;user6404;password;54;100000;F
8657;IGBYTK;LJRQFTCWMX;XBUXBIT;US;user9185;password;82;60000;F
8658;GICWNP;LJRSKRKFGS;BHVDUNU;US;user7564;password;30;60000;M
8659;OFUMJU;LJRSYEAKIA;BFCNGWJ;US;user4048;password;37;60000;M
8665;QEIVCV;LJXPCTGOVE;NHFQQNP;US;user5907;password;25;60000;F
8666;BASAOZ;LJYCOGEJLW;JUMTIJW;US;user2418;password;86;40000;M
8669;KBEKPI;LKADKDNKJW;EWBBIRD;US;user3427;password;39;100000;F
8673;ULUIXN;LKDFFULDLJ;JCYSDTB;US;user7702;password;49;40000;M
8674;CNJRAQ;LKDPKBDCMJ;EXVMOWZ;US;user2327;password;31;100000;F
8675;MTHHKK;LKEJRZBKHV;DOKJNQS;US;user2433;password;65;20000;F
8676;NBFRLJ;LKFERJOPKJ;KWPYCHO;US;user3361;password;20;20000;F
8677;OQPCFH;LKGHRCKPDV;HHQBHRD;US;user2733;password;31;40000;F
8680;LJPCHE;LKGUVQDKHA;MGVDRWN;US;user810;password;53;40000;M
8681;DQKGTH;LKKZPEIJFJ;FMGEIKW;US;user625;password;88;100000;F
8683;LPEWFQ;LKNKCYGXVH;DRDURUL;US;user5576;password;87;40000;M
8684;GTOHVI;LKPUSQPJGN;ZHEIEJT;US;user4381;password;88;40000;F
8687;WALWXD;LKSACODWUQ;ATUHBLX;US;user9853;password;87;20000;M
8689;TXTZBU;LKSFJBEPCG;TLEMDJV;US;user7967;password;37;20000;M
8691;UQJBKW;LKWPCIFEQX;UHQNFSU;US;user7584;password;73;80000;M
8693;TSZOQW;LKYNRAAPIY;BKAWKDS;US;user6992;password;51;60000;F
8694;SDOYJZ;LKYNVBUZOX;POGFIMV;US;user3942;password;27;100000;M
8696;OXZYGS;LLAIWPCDYI;WZKXGZL;US;user1470;password;88;60000;F
8700;JUYAAJ;LLETPDUUZX;MZOTQRY;US;user9135;password;37;100000;F
8701;QSVYZL;LLFOAAHRUW;FJNUUYC;US;user8483;password;61;40000;M
8703;OXAUXF;LLKFXWDZVK;GHKTFTE;US;user9092;password;41;40000;M
8704;LGDDOA;LLKJKTTXUK;KLXNZVJ;US;user72;password;27;60000;F
8707;HYNTBF;LLNUUBHQIU;HTILLOO;US;user2477;password;86;20000;M
8709;FUIEYT;LLPLVGNSWD;BUWZIYX;US;user9785;password;65;40000;M
8710;LORROG;LLPUJLIWQB;RELDAFJ;US;user6375;password;67;100000;F
8711;NLKPDL;LLQRUCPCTW;EEXFNQR;US;user8920;password;82;60000;F
8714;TIELPJ;LLRKZTUPOB;LZKNUTY;US;user971;password;27;100000;F
8715;FSGSAL;LLSCIDZBOU;WEVKREJ;US;user1357;password;64;60000;M
8716;ZQRIDB;LLSRXKDZUR;WVQFDDQ;US;user5640;password;78;20000;M
8717;NZBQVH;LLTJJMWHSI;EMFAEPS;US;user8018;password;54;20000;F
8719;PPCHSC;LLVRSYYLPN;PKVPNXO;US;user6975;password;58;80000;M
8720;JBLSTX;LLWRHWSVKS;FJLLNNI;US;user1538;password;66;100000;M
8723;GHODSS;LMAICKLQBU;HJWLGJO;US;user136;password;48;20000;M
8724;QESXVM;LMAPYTZHHH;AYWHAIG;US;user2086;password;89;80000;F
8726;XKAQLI;LMBOCSPRQA;HKUHOHL;US;user8221;password;39;20000;M
8729;CEORFX;LMGDFFSCJT;PJGBEDP;US;user4933;password;19;100000;M
8730;CVBYGE;LMGIGIXVFV;EFRYNSD;US;user9614;password;19;60000;M
8732;KIDBFH;LMIOYOXSJD;SVGNONK;US;user7731;password;56;40000;M
8735;SUEVPR;LMLDPZUMEH;CAYMVGB;US;user5413;password;68;100000;F
8739;MHYHKA;LMMYXLKVQR;PHQTAHQ;US;user5945;password;57;100000;M
8740;TFHRZN;LMNKLVPOAB;FPVBIIP;US;user3292;password;29;20000;F
8741;TETVEW;LMOSNUWIIP;EUAUGVE;US;user5383;password;75;20000;M
8742;SJTSYS;LMQPPCIDJR;EOORIKS;US;user6977;password;32;100000;F
8743;LVXHLJ;LMQXCBELIO;CFKEZHV;US;user7076;password;29;40000;M
8745;BUDNGN;LMTDEURUNX;CWDJPCH;US;user1716;password;64;40000;M
8747;SFFNYC;LMTYICVZJQ;ZGVBDML;US;user1546;password;80;60000;F
8748;MVBHOW;LMVODPEASN;TQLKBJI;US;user3049;password;24;60000;M
8750;SOQGZO;LMWKZXPZFJ;IWHHMXY;US;user4055;password;44;80000;M
8752;AIWQNS;LMWQPHDEHV;VSJCBNY;US;user4819;password;57;20000;F
8753;KASOVP;LMZBBQPFFQ;YTMLWYY;US;user18;password;52;100000;M
8754;OGLBZN;LMZWBJJEPR;DJBSQKO;US;user4797;password;67;40000;F
8756;CTIDPR;LNBQMWWLLD;REFVUQC;US;user9001;password;42;80000;M
8758;UBWYNC;LNDOFCYFBH;DBKGSFI;US;user685;password;65;100000;M
8759;MGZERI;LNDUJRIRKR;LDNCFFX;US;user5891;password;53;40000;F
8760;KFVVIO;LNEFHQYBUG;YEUUVSX;US;user3623;password;61;40000;F
8761;ERIWOQ;LNFQUMYLYR;LFLTLSC;US;user6473;password;30;40000;M
8765;SQGVSE;LNIPYDBLZZ;PJYJLKJ;US;user4275;password;75;60000;M
8767;ALETGC;LNISZDJDLB;CLSIEYR;US;user7117;password;47;40000;M
8769;BGZOVP;LNLPVVLOEQ;OMUHOLH;US;user803;password;49;20000;M
8770;QASXGM;LNLQQAZQHR;ETVBZRP;US;user9679;password;40;40000;F
8772;LTMAHF;LNNBYHHIGY;XTLGXRX;US;user2001;password;74;20000;F
8773;FBYZYV;LNNWROFPQE;FQOWYFG;US;user6711;password;64;20000;M
8774;VDFBSD;LNNXYVIKID;YJWDKWL;US;user4963;password;56;40000;M
8775;JEOGVG;LNRSDEIQMT;WBNGEBX;US;user8174;password;63;20000;F
8778;WIRQKF;LNTQODDBJA;FZMCEHP;US;user9242;password;47;80000;F
8779;WYWDVT;LNUVAOKDCJ;GOYVZUN;US;user5179;password;60;40000;F
8784;AGJOJG;LNWRVRVFNJ;WUHSWIY;US;user1342;password;80;20000;F
8786;PGYYTO;LNYIHJUVJM;NNKHXXN;US;user438;password;85;40000;F
8789;QRPCET;LOBEYJPDXF;AUNIPNG;US;user3957;password;79;60000;F
8790;ZACPVU;LOBVRXOWGX;JDXSSHF;US;user7860;password;65;60000;M
8791;HOUWNT;LOCAGSQXWI;XKXREDK;US;user5063;password;83;60000;M
8794;BGMARM;LOFTDZFFBW;YDWRXZP;US;user8967;password;75;100000;F
8797;GFTWCL;LOIROBXUDT;URJTGBP;US;user2027;password;57;60000;M
8798;RDHVWT;LOJYMGWREV;IZNLHWN;US;user7662;password;45;60000;F
8801;LURRIU;LOMHUCBXWV;SXPIEMD;US;user2910;password;55;100000;F
8802;TKIEJT;LOMLQFGXWA;SQJUDVU;US;user7871;password;69;60000;F
8803;MYWPGN;LOMPLOFALD;TRMHNUH;US;user1797;password;52;60000;F
8804;OTHRTG;LONIUMNPWX;LUGAYSQ;US;user3111;password;42;20000;F
8805;HCKJTK;LOOEJTOQOS;XQHBJYS;US;user6353;password;57;80000;F
8806;XBLEWL;LOPCNITTLW;OBLWEPQ;US;user7479;password;85;100000;M
8808;QEDOSY;LOQECZNPUP;HICECUP;US;user1000;password;34;100000;M
8809;EAREFV;LOQPMTWJEK;LLWUGTI;US;user8416;password;56;40000;F
8812;YKRDCD;LOTQLHYRPQ;VLXXFJE;US;user7186;password;70;20000;F
8813;KYRGWA;LOTSWKRKVE;OAPFLKP;US;user4653;password;63;60000;F
8815;LKQQNL;LOWNRXDXZW;ECLRFOX;US;user8196;password;90;60000;F
8816;SWYUYD;LOWPTHZMMA;WKWGCXJ;US;user581;password;36;20000;M
8818;ENNUBU;LOWZYKMOIG;RMBPIAF;US;user2642;password;19;60000;F
8819;JXBTAI;LOXAUMNWAT;THEAULO;US;user3644;password;55;80000;F
8820;TRSAID;LOYVPLIVFP;GMCIWOM;US;user6894;password;21;100000;F
8822;ERJSDG;LPBWLQCFNU;VAZVELI;US;user2464;password;22;100000;M
8827;AKGBES;LPFZFPPGOY;UFZWYOP;US;user9316;password;39;20000;M
8829;UFLMCY;LPJHTMOGXO;ELINBKV;US;user2044;password;77;60000;M
8830;TLPLMC;LPJJEDXIII;GLHOUVW;US;user6069;password;47;20000;M
8834;CQROHZ;LPPSWELRVO;MHJEQHH;US;user9883;password;26;80000;F
8836;XPXQIQ;LPQALHHTKW;ZGXGLEY;US;user8672;password;58;80000;M
8837;JGOFAU;LPQHQGNFUI;OHSDYZA;US;user151;password;74;80000;F
8838;MPLNUY;LPRCCPJGFB;JLTNECS;US;user6017;password;75;60000;M
8840;UEKHAT;LPSLEHCDGQ;HHQTMPK;US;user668;password;56;100000;F
8843;QVVUTX;LPUTONQSRE;BNPRCZG;US;user1216;password;37;60000;F
8845;IEZPSN;LPVUKYFSOI;FBHAILP;US;user2572;password;29;80000;F
8846;QZWZLI;LPWCYBCYCK;QKOVEDQ;US;user105;password;40;60000;M
8850;ZGFSEJ;LQBHPNVOST;QGJMOJY;US;user6985;password;23;100000;F
8851;HYWJHL;LQBODJIGTF;VYEEFIR;US;user5045;password;26;80000;F
8854;SADBYE;LQFAMCRRWU;MCKVQYH;US;user430;password;19;20000;M
8858;HOZKYC;LQLMORHFNP;TUDDVBM;US;user3068;password;40;40000;M
8859;GUVOBZ;LQMUCDMPNR;BRPBEBV;US;user9569;password;19;80000;M
8860;XIXJHD;LQNXSHWMBS;XGDHPAA;US;user2190;password;90;40000;M
8861;PCMKGU;LQOHWJJKMX;MREAXRF;US;user6288;password;79;100000;F
8862;PLESZQ;LQONUEODGA;EXQUXJH;US;user9944;password;56;60000;F
8863;RYZSPS;LQOQFHKCKH;ROUUVJJ;US;user4074;password;57;60000;M
8864;ZVQEFK;LQQGNVOJOH;TNPPZAE;US;user798;password;25;100000;F
8866;VZEKFR;LQSTDAQXGU;GMGEMVZ;US;user7535;password;65;60000;F
8869;RJQTIE;LQXAGMKKCK;CZNHXVR;US;user3664;password;71;80000;M
8871;ZCSAGC;LQXSIGYTLW;TWYRKAT;US;user6939;password;75;80000;M
8873;CIKJRJ;LQXUGMFIZQ;WPINIDZ;US;user9772;password;35;20000;F
8874;YGDYDX;LQYJONNGHI;DDFNBGZ;US;user1735;password;76;20000;F
8875;BUCHER;LQYVQZCIMK;HMPSZLA;US;user5071;password;78;20000;F
8876;UURVRY;LQZEEYOLPH;PZPONSM;US;user8266;password;44;40000;M
8877;FVPMFZ;LRAEAYUFEB;IZYCMFV;US;user3808;password;45;60000;M
8878;IBNPPA;LRANJKRQAN;MNUBZIR;US;user1123;password;31;100000;F
8880;IJXYYK;LRBOQFLZBO;BCUAZUP;US;user7615;password;84;60000;F
8883;GEUFMM;LRFJSCWNFK;YVYOAZC;US;user9239;password;34;20000;M
8884;GOBOQP;LRFLHZJHBF;RSKLPCR;US;user9553;password;56;60000;F
8886;PMADTR;LRHTIYAYOQ;DOCGNBG;US;user918;password;76;100000;F
8889;ALOHYY;LRILHCQVHK;YSJGRGG;US;user3022;password;55;80000;F
8891;LQQZCM;LRKBNXMZUU;XSDIQXC;US;user2196;password;29;40000;M
8892;MOHCHL;LRKSMQUWFN;MJDZZNU;US;user519;password;20;100000;F
8893;YXHXIT;LRLDGSNOZT;CKGBNSC;US;user8568;password;67;40000;F
8895;TVMDVX;LRNIKMOESQ;JIMIDWG;US;user8600;password;84;60000;M
8898;NVLGSP;LRPFMKLVIP;RUNAJNK;US;user6202;password;75;20000;F
8899;FJYDIO;LRRCKQCKSU;GXARLIM;US;user6789;password;62;20000;F
8900;CVTGET;LRRQLCUTZP;TGTGNVH;US;user4841;password;55;40000;F
8901;BAVFOH;LRSPRTYGOO;ERNKQQY;US;user6447;password;46;100000;F
8905;PNFNCQ;LRWVIAEDYA;RLZIVTY;US;user2589;password;19;80000;M
8906;YMVGVW;LRWWQNHLFV;FZPJTQS;US;user7154;password;25;20000;F
8907;GOBNEG;LRXDTQYPNF;GUJKXIV;US;user6414;password;69;80000;M
8909;QIJZKF;LRYEHDQIYA;FOWFAOJ;US;user7805;password;33;100000;F
8911;PWVNNW;LRZBQQWLTF;ERZFNAU;US;user7406;password;29;40000;F
8913;AFCUVO;LSCMQTUQFY;RXGRPJA;US;user7701;password;69;80000;M
8915;VLJGEQ;LSDALLCYMY;VNWUFSS;US;user5293;password;39;80000;M
8916;NMAVYL;LSDBINIWMQ;AVVJPLA;US;user4382;password;34;20000;M
8919;ZRFGMQ;LSDPDNBWJJ;EVPSPJQ;US;user6853;password;24;20000;F
8920;GSCXNT;LSDZKZILMU;PJOZZDO;US;user5235;password;71;40000;F
8922;IVYKLY;LSHHYAJEOC;DCHDBML;US;user6138;password;32;20000;F
8924;WFHRVZ;LSJECDXUVT;FWCPHVO;US;user2202;password;66;20000;M
8925;OZWYYQ;LSJJBPZANK;IOVTHMY;US;user7344;password;29;60000;F
8929;PWHNPV;LSNHZHTYRD;FZJWTJH;US;user1015;password;62;20000;F
8931;DTWALO;LSOHTKAQMP;AQAOTZN;US;user8292;password;72;60000;M
8932;CVNCYU;LSOKZCIADS;IPYJAVG;US;user3835;password;72;100000;F
8935;MHAPOJ;LSQLWAKPJV;ZAERJSY;US;user199;password;35;60000;M
8941;ULPWUE;LSXEMQVWUI;EIJAKQH;US;user5794;password;27;20000;F
8944;NKIYRB;LSYGHHNQUK;ATUAUJT;US;user4705;password;37;40000;F
8946;KKHDQC;LSZNPDREDL;GURAQZY;US;user7111;password;36;20000;F
8951;UVWUTV;LTETSTWGKB;IPNXQFY;US;user9870;password;60;100000;F
8956;HCWALA;LTOYBDGMUW;TVSMINF;US;user360;password;26;20000;F
8959;YOHRZH;LTULGOPHDV;PKYVGBR;US;user5832;password;35;20000;M
8960;EOECCN;LTUNSZJFYL;SFOSZDH;US;user8331;password;22;20000;M
8961;VMKYTI;LTUQNHWDQB;WDTRWWC;US;user5198;password;78;100000;F
8962;EPEZLA;LTVCXQNZTJ;ZBGGFLX;US;user52;password;49;80000;M
8964;LAXWTR;LTWZVEBSWU;TZJDQAB;US;user7988;password;36;20000;F
8965;SYBZYY;LTYPXJWZIW;AOKTAGD;US;user8684;password;90;100000;F
8969;KOWTQQ;LUBIJYYSYP;GJWGYKD;US;user3767;password;68;60000;M
8973;OTMXIQ;LUEOCKLRCZ;EJKFFOE;US;user3257;password;69;80000;M
8976;IEJSDO;LUGRXSPEEL;QZGKEMW;US;user1999;password;41;100000;M
8979;TQVCPW;LUJLPUNFMZ;DNKWOTX;US;user5587;password;48;20000;F
8980;JVEYKO;LUJMAWZAKM;FCJUCLW;US;user6878;password;31;20000;M
8983;LJWAWO;LUMFQRDOWF;KOWUPIL;US;user2286;password;60;100000;M
8984;OKNSLV;LUMMBNXOHE;IMIQWXT;US;user5076;password;58;40000;F
8985;ZBFMBU;LUNDJBEAFG;NFDNNGN;US;user2050;password;45;40000;F
8996;RBDFWQ;LUTNSQOSPO;BQQWAPC;US;user591;password;45;60000;F
8997;NVJHRP;LUURYIWOHQ;YYVSEHZ;US;user6997;password;55;40000;M
8998;JZNCLB;LUVOCDBBFH;KQQDYCG;US;user4728;password;80;20000;F
9000;KLXWFP;LUYABEQTGT;PBUVBVL;US;user9319;password;70;40000;M
9001;HOCWKY;LUYFRSKDXI;FQQJXVP;US;user5593;password;75;100000;M
9005;OXXNNO;LVAVPXVHMM;JXOQTUG;US;user6695;password;26;60000;M
9007;OFIJWI;LVBLLSCPMY;LEOZGPX;US;user1452;password;71;20000;M
9010;FHYWIZ;LVCRSVXKRL;GMWWAZD;US;user9910;password;18;80000;M
9011;XAMLMD;LVCVCOKGBH;ATUGVKM;US;user1377;password;80;100000;M
9013;IWBQGL;LVJBJTAHDK;ZBPVSSZ;US;user5334;password;84;60000;F
9014;ABOERN;LVJQMSMORS;NIJMXRU;US;user1774;password;31;60000;M
9016;AYRGDT;LVKPBYUUXG;AEUNGAY;US;user9914;password;77;20000;M
9017;JZJXEG;LVLHTEWDZS;WHHTEQK;US;user828;password;32;20000;M
9019;ELXKLH;LVNCEVUVDK;FESYVUL;US;user9281;password;59;20000;F
9023;ALNUQA;LVPZOVWJSP;XGKOAAC;US;user7026;password;40;20000;F
9024;OAAKFJ;LVQKZDZENA;ZKRXZJX;US;user9602;password;80;100000;F
9025;WDLIDF;LVQSTABFCZ;OABWWCU;US;user6527;password;18;80000;M
9026;JMZLMG;LVRTJGPNRC;RMPQZPZ;US;user8029;password;67;100000;F
9027;NHGTRW;LVTVLAHCEC;SIMZWRN;US;user2453;password;83;20000;F
9030;HUZUZG;LVWIZLHTCP;JZXFCDK;US;user6844;password;37;60000;F
9031;YDGLQJ;LVWTJAIACA;MURFHVZ;US;user3594;password;42;80000;M
9034;PJGKHY;LVYSULWHRM;EFEISBY;US;user5636;password;85;40000;F
9037;UKWFGM;LWCAQHEUCC;MKXJTOF;US;user6064;password;30;100000;M
9038;HENZPP;LWCJNXFKZK;GISXFYE;US;user7781;password;86;100000;M
9039;QUHWZB;LWDMAYRWDI;EUOSHRJ;US;user6269;password;26;100000;M
9040;OVZSBT;LWEKFYYKJO;FITJOBT;US;user8243;password;35;20000;M
9042;KTSMVU;LWFBPNHENE;PNRFIWQ;US;user3503;password;77;20000;M
9044;OFXSXZ;LWGWUWRNGS;FFEPRRA;US;user5623;password;35;100000;F
9048;DFQACJ;LWIKTKALIJ;PJYXRYW;US;user835;password;60;20000;M
9052;ACSXVB;LWNQGTNKSV;PAMNTSB;US;user4127;password;24;100000;M
9053;SOIJZS;LWPOBYNXYR;EWAFEKH;US;user7044;password;31;60000;M
9055;CVWSCU;LWPUDVLLMQ;EGHHCNU;US;user941;password;33;100000;M
9056;TKVLXV;LWQURAQFTZ;PFXDMRY;US;user6750;password;23;40000;M
9057;BHEUNB;LWRNCIXQRG;HIZZQFI;US;user3870;password;61;80000;M
9058;VURVFK;LWRXKHHOHT;GVGVWBD;US;user2562;password;90;40000;M
9059;CQDQDV;LWSBAZGLSP;QFNDLHF;US;user6591;password;63;20000;M
9060;QJJNKD;LWTOFLPGXF;NSKTGRJ;US;user2491;password;66;80000;F
9064;CWLXYS;LWVFKDHSNG;QZUPOTZ;US;user4972;password;18;60000;F
9065;BQZWCV;LWYGIKTZOA;GWCUQSD;US;user942;password;29;40000;M
9066;KRATPK;LWYGODMCXK;SCIVTXY;US;user339;password;22;100000;M
9067;ENLQIE;LWYNODPHWM;TJJRDCI;US;user5336;password;54;40000;F
9068;INSNRN;LWZYMXSNTI;WARYRVQ;US;user8738;password;68;60000;M
9070;UBVIQU;LXATPBJVJX;ZGOTUMW;US;user2955;password;88;40000;M
9071;IFOTDB;LXBGMZVZNY;EJALDHH;US;user7007;password;31;40000;F
9072;ERLLGT;LXBNMSZZHI;MJQPZYE;US;user1401;password;59;40000;F
9073;JQDSWN;LXBYYSMMEP;KGVWKQI;US;user8389;password;74;20000;M
9075;UJIHHH;LXERAAUJXB;XGADWBI;US;user6576;password;51;80000;F
9077;ABAACD;LXFLFOJXXU;WXPBYLG;US;user7550;password;57;100000;F
9082;FTCXAE;LXJLMOWMTJ;PFDJHTM;US;user8581;password;32;60000;F
9083;CNARVV;LXJTRDCJYW;TEELNCK;US;user5462;password;50;40000;M
9084;OCRGGH;LXKLUHQLTX;ITGCEFQ;US;user8128;password;75;100000;M
9086;LXWPLD;LXMFKFMSTX;PHWSASA;US;user267;password;62;80000;M
9089;ICGCBB;LXQZBBHAPA;YYJCMDO;US;user1109;password;22;60000;F
9090;AYNLEY;LXRDQQMAGE;EMTIVSJ;US;user5842;password;80;80000;F
9091;JMQVAO;LXTMUKVPFU;WSPMFAE;US;user2463;password;55;100000;F
9092;JZDFFW;LXTOLCHKIZ;IQEVTZJ;US;user734;password;76;100000;M
9094;GCDLDW;LXWEFIGOCF;BKPNLOY;US;user5553;password;53;100000;M
9095;QFPLFT;LXWJVNRYLB;JCVAYCD;US;user3234;password;38;100000;M
9096;IYZAGA;LXWRPYZRUW;CFKARFB;US;user8694;password;54;100000;F
9097;FDKMSM;LXYANIJICP;KSADPIE;US;user3249;password;88;20000;F
9099;JJCDYJ;LYAYIAMYRJ;NQQGZTZ;US;user2295;password;55;80000;F
9102;THPWAI;LYDAFGHYBW;WKKQYWA;US;user3142;password;90;80000;F
9104;OKKUXN;LYFMIYMBFA;HUIQYZQ;US;user4054;password;39;80000;M
9106;XRTGXQ;LYIQCGQMIN;RFNRSEE;US;user6776;password;63;40000;M
9108;TKKTFG;LYLSOUBMDU;FZXLBXC;US;user7098;password;39;80000;F
9110;ILAXUW;LYNSQUDFSZ;ZKIXERQ;US;user2362;password;74;60000;M
9113;NYAJDI;LYREGFETRS;IMOMJZC;US;user4562;password;29;100000;M
9114;GBOVQY;LYTTJEDTIW;MCBEVFM;US;user4737;password;43;40000;M
