+-------+--------------+--------------+--------------+----------+-----+-------------------------+----------------+-----------------+--------------+----------+---------------------+-----------------+---------------+----------------------+-----------------+----------------+---------+-----------------+-----------------------+----------------------+----------------------+--------------+--------------------------+-------------+-----------------+
|Record |customer_id   |account_num   |lname         |fname     |mi   |address                  |city            |state_province   |postal_code   |country   |customer_region_id   |phone1           |phone2         |birthdate             |marital_status   |yearly_income   |gender   |total_children   |num_children_at_home   |education             |date_accnt_opened     |member_card   |occupation                |houseowner   |num_cars_owned   |
|# 1022 |9030          |74344366080   |Martinez      |Phyllis     |E.   |9896 Ida Ave               |Marysville      |WA               |38735         |USA       |82                   |979-555-2396     |630-555-6504   |1952-02-22 00:00:00   |S                |$50K - $70K     |M        |1                |0                      |Bachelors Degree      |1993-08-04 00:00:00   |Bronze        |Management                |Y            |3                |
|# 1023 |4420          |34758139904   |Martinez      |Richard     |A.   |2546 Crowe Place           |Beaverton       |OR               |14400         |USA       |67                   |957-555-7644     |960-555-8551   |1933-11-18 00:00:00   |M                |$50K - $70K     |M        |3                |0                      |Bachelors Degree      |1994-07-15 00:00:00   |Normal        |Professional              |N            |4                |
|# 1024 |7627          |61055074304   |Martinez      |Shakoala    |     |9155 Wee Donegal           |San Andres      |DF               |72556         |Mexico    |106                  |512-555-1361     |646-555-3411   |1965-05-11 00:00:00   |M                |$30K - $50K     |F        |4                |0                      |High School Degree    |1990-02-12 00:00:00   |Bronze        |Skilled Manual            |Y            |1                |
|# 1025 |8594          |69730951168   |Martinez      |Susan       |     |7202 Sun View Court        |Santa Monica    |CA               |24490         |USA       |49                   |106-555-4969     |702-555-6333   |1923-03-24 00:00:00   |M                |$130K - $150K   |F        |0                |0                      |Bachelors Degree      |1992-10-05 00:00:00   |Silver        |Professional              |Y            |2                |
|# 1026 |1307          |12100352000   |Martino       |Ellen       |L.   |9105 Santa Fe              |Sooke           |BC               |46068         |Canada    |101                  |136-555-2330     |271-555-4380   |1957-09-21 00:00:00   |M                |$30K - $50K     |F        |1                |0                      |High School Degree    |1992-09-02 00:00:00   |Bronze        |Manual                    |Y            |3                |
|# 1027 |7775          |62254223360   |Martucci      |Margaret    |     |7976 Stonedale             |Woodland Hills  |CA               |90497         |USA       |62                   |731-555-1587     |581-555-2723   |1940-10-16 00:00:00   |S                |$30K - $50K     |M        |4                |0                      |High School Degree    |1990-01-01 00:00:00   |Bronze        |Skilled Manual            |N            |3                |
|# 1028 |2140          |17821976576   |Martz         |Irene       |     |2707 Virgil Street         |Palo Alto       |CA               |36582         |USA       |41                   |462-555-4900     |797-555-3978   |1933-06-28 00:00:00   |M                |$10K - $30K     |M        |5                |2                      |Partial High School   |1994-06-23 00:00:00   |Normal        |Skilled Manual            |Y            |1                |
|# 1029 |2793          |22579726336   |Mason         |Elizabeth   |     |9039 Blocking Ct.          |Grossmont       |CA               |14673         |USA       |17                   |202-555-1860     |690-555-9709   |1926-08-28 00:00:00   |S                |$30K - $50K     |M        |3                |0                      |Partial College       |1993-11-16 00:00:00   |Bronze        |Manual                    |N            |2                |
|# 1030 |8494          |68855586816   |Massey        |Russel      |R.   |9145 Paso Del Rio Way      |Spring Valley   |CA               |63822         |USA       |15                   |464-555-5752     |445-555-8030   |1956-01-24 00:00:00   |M                |$150K +         |M        |4                |0                      |High School Degree    |1990-07-17 00:00:00   |Golden        |Professional              |Y            |2                |
|# 1031 |10006         |84570284032   |Masterson     |Clifton     |     |38 Shangri-la Rd.          |Oakland         |CA               |67979         |USA       |37                   |273-555-9379     |584-555-9829   |1920-05-15 00:00:00   |S                |$90K - $110K    |F        |4                |0                      |Graduate Degree       |1992-08-18 00:00:00   |Bronze        |Professional              |N            |1                |
|# 1032 |9630          |80800899072   |Mathias       |David       |     |6812 Semillon Circle       |San Andres      |DF               |26413         |Mexico    |106                  |893-555-8015     |874-555-1294   |1913-05-27 00:00:00   |M                |$150K +         |F        |4                |4                      |Bachelors Degree      |1991-06-19 00:00:00   |Bronze        |Professional              |N            |3                |
|# 1033 |2549          |20979959808   |Mathis        |Derik       |L.   |3595 May Way               |Mexico City     |Mexico           |88298         |Mexico    |2                    |384-555-4262     |256-555-4026   |1959-10-28 00:00:00   |S                |$70K - $90K     |M        |3                |0                      |Bachelors Degree      |1991-02-17 00:00:00   |Bronze        |Professional              |N            |2                |
|# 1034 |6567          |51982639104   |Mattocks      |Jacquline   |S.   |4605 Springvale Court      |Burien          |WA               |14224         |USA       |74                   |222-555-9522     |402-555-8829   |1914-11-25 00:00:00   |S                |$50K - $70K     |F        |4                |0                      |Partial College       |1990-02-09 00:00:00   |Bronze        |Clerical                  |Y            |4                |
|# 1035 |6717          |53332402176   |Mattson       |Alexandro   |     |4037 Trasher Road          |Santa Monica    |CA               |48602         |USA       |49                   |160-555-6431     |602-555-8024   |1931-02-19 00:00:00   |S                |$10K - $30K     |F        |1                |0                      |Partial High School   |1990-11-09 00:00:00   |Normal        |Manual                    |N            |0                |
|# 1036 |9677          |81274912768   |Maul          |James       |M.   |9080 San Carlos Avenue     |Tlaxiaco        |Oaxaca           |47200         |Mexico    |30                   |334-555-2250     |115-555-7501   |1917-05-16 00:00:00   |M                |$70K - $90K     |F        |1                |1                      |Partial High School   |1991-04-28 00:00:00   |Bronze        |Management                |Y            |2                |
|# 1037 |2085          |17490192384   |Mayfield      |Kenneth     |W.   |9447 Leslie Avenue         |Berkeley        |CA               |66219         |USA       |36                   |340-555-6577     |452-555-9998   |1966-08-04 00:00:00   |M                |$50K - $70K     |M        |5                |5                      |Bachelors Degree      |1990-05-04 00:00:00   |Silver        |Management                |Y            |4                |
|# 1038 |5879          |46053707776   |Mays          |Lorraine    |     |832 Bellows Ct.            |Los Angeles     |CA               |46031         |USA       |3                    |858-555-6848     |968-555-1387   |1960-02-19 00:00:00   |S                |$50K - $70K     |F        |4                |0                      |Bachelors Degree      |1990-06-04 00:00:00   |Bronze        |Professional              |N            |2                |
|# 1039 |6060          |47768612864   |Mazza         |Josie       |C.   |3270 Temple Drive          |Beaverton       |OR               |92769         |USA       |67                   |104-555-5929     |677-555-8664   |1927-05-27 00:00:00   |S                |$70K - $90K     |M        |2                |0                      |High School Degree    |1992-04-12 00:00:00   |Bronze        |Professional              |N            |2                |
|# 1040 |2504          |20650825728   |McAnarney     |Pauline     |F.   |438 Perry Way              |San Andres      |DF               |86144         |Mexico    |106                  |407-555-3799     |365-555-7449   |1972-07-23 00:00:00   |M                |$50K - $70K     |F        |1                |1                      |Bachelors Degree      |1992-03-14 00:00:00   |Bronze        |Professional              |Y            |4                |
|# 1041 |9247          |76816162816   |McCafferty    |Crystal     |N.   |3280 Harmony Way           |Burien          |WA               |45937         |USA       |74                   |836-555-5560     |685-555-6696   |1979-10-18 00:00:00   |S                |$30K - $50K     |M        |4                |0                      |Partial College       |1992-01-22 00:00:00   |Bronze        |Manual                    |Y            |2                |
|# 1042 |5357          |41862889472   |McCane        |George      |     |9445 Shannon Ln.           |Beaverton       |OR               |76445         |USA       |67                   |883-555-7119     |425-555-8712   |1977-02-16 00:00:00   |S                |$70K - $90K     |M        |0                |0                      |Bachelors Degree      |1993-09-04 00:00:00   |Bronze        |Professional              |Y            |1                |
|# 1043 |1471          |13193931776   |McCann        |Conleth     |     |4575 Sandiago Drive        |Beaverton       |OR               |96154         |USA       |67                   |774-555-4825     |624-555-5961   |1935-10-05 00:00:00   |S                |$70K - $90K     |F        |2                |0                      |Bachelors Degree      |1992-05-26 00:00:00   |Bronze        |Management                |N            |2                |
|# 1044 |6125          |48353050624   |McCarron      |Kelvin      |K.   |6819 Meadow Lane           |Palo Alto       |CA               |86385         |USA       |41                   |668-555-2750     |210-555-4342   |1927-12-05 00:00:00   |M                |$50K - $70K     |M        |1                |0                      |High School Degree    |1991-12-23 00:00:00   |Bronze        |Skilled Manual            |N            |1                |
|# 1045 |7799          |62462849024   |McCartney     |Susan       |M.   |3588 Green Valley Road     |Oak Bay         |BC               |11348         |Canada    |99                   |759-555-9000     |278-555-2964   |1938-07-27 00:00:00   |M                |$70K - $90K     |M        |2                |0                      |Graduate Degree       |1993-02-07 00:00:00   |Bronze        |Professional              |N            |4                |
|# 1046 |5345          |41778634752   |McCarty       |Michelle    |     |4919 Hames Court           |Woodland Hills  |CA               |17229         |USA       |62                   |298-555-1624     |695-555-5960   |1917-03-13 00:00:00   |M                |$10K - $30K     |F        |0                |0                      |Partial High School   |1994-05-26 00:00:00   |Normal        |Skilled Manual            |Y            |1                |
|# 1047 |7478          |59711021056   |McClelland    |Leslie      |     |9926 Atchinson Stage Ct.   |West Covina     |CA               |28919         |USA       |60                   |467-555-5071     |778-555-5521   |1915-12-17 00:00:00   |M                |$50K - $70K     |F        |0                |0                      |Bachelors Degree      |1990-07-17 00:00:00   |Bronze        |Professional              |N            |1                |
|# 1048 |8450          |68533137408   |McClure       |Katherine   |L.   |7437 Margaret Ct.          |Tlaxiaco        |Oaxaca           |80169         |Mexico    |30                   |522-555-6774     |218-555-8138   |1963-06-21 00:00:00   |M                |$10K - $30K     |M        |2                |2                      |Partial High School   |1992-05-08 00:00:00   |Normal        |Manual                    |Y            |1                |
|# 1049 |3250          |25971605504   |McConnell     |Donna       |D.   |572 Coggins Drive          |Kirkland        |WA               |57419         |USA       |63                   |230-555-3892     |826-555-5256   |1945-05-19 00:00:00   |M                |$10K - $30K     |F        |3                |1                      |Partial High School   |1992-04-27 00:00:00   |Normal        |Skilled Manual            |N            |1                |
|# 1050 |7191          |57309085696   |McCurry       |Andrew      |P.   |2168 Westover Dr.          |Mexico City     |Mexico           |89043         |Mexico    |2                    |183-555-3300     |364-555-2606   |1955-03-26 00:00:00   |M                |$10K - $30K     |M        |0                |0                      |Partial High School   |1990-04-11 00:00:00   |Normal        |Skilled Manual            |Y            |1                |
|# 1051 |7028          |56012824576   |McDermitt     |Geoffrey    |P.   |8447 Kentucky Dr.          |Kirkland        |WA               |25170         |USA       |63                   |358-555-9598     |600-555-5162   |1940-01-23 00:00:00   |S                |$70K - $90K     |F        |0                |0                      |Bachelors Degree      |1994-05-12 00:00:00   |Bronze        |Professional              |N            |2                |
|# 1052 |2816          |22752567296   |McDonnell     |Steven      |C.   |9413 Maria Vega Court      |Tlaxiaco        |Oaxaca           |79308         |Mexico    |30                   |393-555-5030     |681-555-6851   |1924-11-04 00:00:00   |M                |$110K - $130K   |M        |2                |1                      |Partial High School   |1993-10-22 00:00:00   |Bronze        |Management                |Y            |3                |
|# 1053 |5494          |42985574400   |McFerrin      |Toni        |     |2415 Angi Lane             |San Andres      |DF               |46462         |Mexico    |106                  |609-555-9178     |259-555-4286   |1950-08-24 00:00:00   |S                |$10K - $30K     |M        |3                |0                      |Partial High School   |1992-04-21 00:00:00   |Normal        |Manual                    |N            |2                |
|# 1054 |4056          |31980492800   |McGee         |Irene       |     |6179 Norris Court          |Beaverton       |OR               |92292         |USA       |67                   |414-555-8407     |372-555-3057   |1973-08-03 00:00:00   |M                |$30K - $50K     |M        |3                |3                      |Bachelors Degree      |1990-01-18 00:00:00   |Golden        |Professional              |Y            |3                |
|# 1055 |4514          |35501150208   |McGill        |Maria       |M.   |1192 Tosca Way             |Beaverton       |OR               |39843         |USA       |67                   |831-555-8452     |527-555-9816   |1976-05-15 00:00:00   |S                |$10K - $30K     |M        |4                |0                      |Partial High School   |1992-03-15 00:00:00   |Normal        |Manual                    |N            |0                |
|# 1056 |8520          |69104467968   |McGin         |Vertrice    |     |2620 Tice                  |Mexico City     |Mexico           |54150         |Mexico    |2                    |444-555-4935     |402-555-8585   |1919-09-19 00:00:00   |M                |$30K - $50K     |M        |3                |3                      |Partial College       |1994-08-25 00:00:00   |Golden        |Skilled Manual            |Y            |2                |
|# 1057 |2442          |20130306048   |McGooshan     |Tanya       |     |4167 Deercreek Ln          |Spring Valley   |CA               |25053         |USA       |15                   |441-555-8477     |706-555-2670   |1960-06-18 00:00:00   |S                |$10K - $30K     |M        |2                |0                      |Partial High School   |1992-02-07 00:00:00   |Normal        |Manual                    |N            |2                |
|# 1058 |10157         |86120226816   |McGuire       |Patricia    |J.   |1450 A St.                 |Woodland Hills  |CA               |41507         |USA       |62                   |709-555-6912     |252-555-8505   |1950-09-21 00:00:00   |S                |$50K - $70K     |F        |4                |0                      |Bachelors Degree      |1992-06-14 00:00:00   |Bronze        |Management                |N            |1                |
|# 1059 |9050          |74507288576   |McGuire       |Stacy       |     |3567 Sierra Street         |Beaverton       |OR               |22993         |USA       |67                   |548-555-5653     |814-555-8846   |1947-10-05 00:00:00   |S                |$70K - $90K     |M        |4                |0                      |High School Degree    |1993-05-03 00:00:00   |Bronze        |Professional              |N            |3                |
|# 1060 |8720          |71002554368   |McKenney      |David       |S.   |6864 Oakleaf Ct.           |Beaverton       |OR               |15567         |USA       |67                   |132-555-5608     |420-555-7430   |1971-10-12 00:00:00   |M                |$50K - $70K     |M        |1                |1                      |Bachelors Degree      |1993-12-10 00:00:00   |Bronze        |Professional              |Y            |4                |
|# 1061 |8085          |65087643648   |McKnight      |Emmitt      |     |9966 Vallet Crest Dr.      |Oakland         |CA               |63651         |USA       |37                   |681-555-7257     |793-555-1679   |1963-11-16 00:00:00   |M                |$50K - $70K     |M        |0                |0                      |Bachelors Degree      |1990-05-25 00:00:00   |Bronze        |Professional              |Y            |4                |
|# 1062 |1826          |15589251072   |McLallen      |April       |C.   |2472 Alexander Place       |West Covina     |CA               |90859         |USA       |60                   |768-555-6398     |464-555-7762   |1955-10-11 00:00:00   |S                |$30K - $50K     |M        |0                |0                      |Partial College       |1994-08-02 00:00:00   |Bronze        |Skilled Manual            |Y            |2                |
|# 1063 |4349          |34293786624   |McNamara      |Sarah       |J.   |6606 Thistle Circle        |Kirkland        |WA               |53847         |USA       |63                   |284-555-6432     |726-555-8025   |1913-06-04 00:00:00   |S                |$30K - $50K     |M        |3                |0                      |Partial High School   |1993-04-10 00:00:00   |Bronze        |Manual                    |N            |3                |
|# 1064 |2778          |22464118784   |McRae         |Ben         |P.   |51 Lacassie Ave            |Los Angeles     |CA               |95742         |USA       |3                    |909-555-7768     |275-555-1961   |1938-07-06 00:00:00   |M                |$30K - $50K     |F        |1                |0                      |High School Degree    |1991-02-10 00:00:00   |Silver        |Skilled Manual            |N            |2                |
|# 1065 |1618          |14190774272   |Mcculloch     |Melissa     |L.   |7165 Brock Lane            |Berkeley        |CA               |61795         |USA       |36                   |898-555-7444     |833-555-3466   |1912-05-06 00:00:00   |M                |$10K - $30K     |F        |1                |0                      |Partial High School   |1991-06-03 00:00:00   |Normal        |Skilled Manual            |Y            |2                |
|# 1066 |2438          |20112898048   |Mcdonald      |Angelina    |L.   |5276 Whitehall Drive       |Los Angeles     |CA               |55462         |USA       |3                    |318-555-2335     |629-555-2785   |1955-09-23 00:00:00   |M                |$10K - $30K     |F        |1                |1                      |Partial High School   |1993-11-18 00:00:00   |Normal        |Skilled Manual            |Y            |2                |
|# 1067 |8932          |73319219200   |Mcintire      |Amanda      |M.   |3605 Gallagher Circle      |San Andres      |DF               |14233         |Mexico    |106                  |145-555-9451     |149-555-1358   |1976-04-10 00:00:00   |S                |$10K - $30K     |M        |1                |0                      |Partial High School   |1992-06-27 00:00:00   |Normal        |Manual                    |Y            |1                |
|# 1068 |3214          |25666557952   |Mcveigh       |Bonnie      |     |1336 Terrace Road          |Berkeley        |CA               |12293         |USA       |36                   |882-555-5195     |863-555-7474   |1917-02-15 00:00:00   |M                |$10K - $30K     |M        |5                |5                      |Partial High School   |1991-05-06 00:00:00   |Normal        |Manual                    |N            |1                |
|# 1069 |7542          |60386504704   |Meddles       |Yvonne      |     |2189 Alamo Way             |Spring Valley   |CA               |85811         |USA       |15                   |750-555-5908     |401-555-1016   |1933-02-25 00:00:00   |S                |$70K - $90K     |F        |5                |0                      |Graduate Degree       |1990-08-06 00:00:00   |Bronze        |Professional              |N            |3                |
|# 1070 |9279          |77140525056   |Medina        |Ana         |C.   |8313 Canyon Creek Drive    |West Covina     |CA               |37966         |USA       |60                   |716-555-3615     |566-555-4750   |1975-12-22 00:00:00   |S                |$50K - $70K     |F        |1                |0                      |Bachelors Degree      |1993-10-08 00:00:00   |Bronze        |Management                |Y            |3                |
|# 1071 |4496          |35410468864   |Meece         |Mitch       |B.   |6238 Monti Circle          |Woodland Hills  |CA               |58277         |USA       |62                   |988-555-1292     |376-555-3113   |1978-08-25 00:00:00   |S                |$30K - $50K     |M        |3                |0                      |High School Degree    |1992-04-15 00:00:00   |Bronze        |Manual                    |N            |4                |
|# 1072 |6843          |54444748800   |Mehaffy       |Floyd       |     |282 Iowa Drive             |Kirkland        |WA               |38550         |USA       |63                   |476-555-7865     |610-555-9915   |1963-04-22 00:00:00   |M                |$150K +         |M        |3                |2                      |High School Degree    |1990-09-26 00:00:00   |Golden        |Professional              |Y            |2                |
|# 1073 |3908          |31055609856   |Melchior      |Rose        |C.   |7799 Roskelley Dr          |Santa Monica    |CA               |51180         |USA       |49                   |810-555-7267     |813-555-8174   |1952-03-07 00:00:00   |S                |$70K - $90K     |M        |3                |0                      |High School Degree    |1991-07-22 00:00:00   |Golden        |Management                |Y            |2                |
|# 1074 |3063          |24553172992   |Mellema       |Karen       |P.   |8214 South Lake Drive      |Grossmont       |CA               |40489         |USA       |17                   |973-555-2980     |493-555-5944   |1942-07-26 00:00:00   |S                |$130K - $150K   |M        |3                |0                      |Graduate Degree       |1993-03-01 00:00:00   |Golden        |Professional              |N            |4                |
|# 1075 |7495          |59916308480   |Melton        |Sandy       |G.   |9458 Flame Drive           |Palo Alto       |CA               |23903         |USA       |41                   |957-555-5970     |477-555-8934   |1933-04-16 00:00:00   |S                |$50K - $70K     |F        |2                |0                      |High School Degree    |1991-06-13 00:00:00   |Bronze        |Skilled Manual            |N            |1                |
|# 1076 |8620          |69947654144   |Menaseo       |Judith      |     |1694 Rheem Blvd.           |Burien          |WA               |44712         |USA       |74                   |167-555-7983     |740-555-1718   |1935-01-18 00:00:00   |S                |$50K - $70K     |F        |4                |0                      |Bachelors Degree      |1991-09-16 00:00:00   |Silver        |Professional              |N            |3                |
|# 1077 |1361          |12475099136   |Mendez        |Pam         |J.   |2303 Rosebuck Way          |Spring Valley   |CA               |69984         |USA       |15                   |235-555-7677     |632-555-3013   |1958-04-24 00:00:00   |S                |$50K - $70K     |F        |0                |0                      |Bachelors Degree      |1991-01-01 00:00:00   |Silver        |Professional              |Y            |1                |
|# 1078 |7409          |59110563840   |Mendoza       |Vivian      |     |7440 Dorset Way            |Tixapan         |DF               |72279         |Mexico    |107                  |929-555-5391     |187-555-6069   |1912-12-13 00:00:00   |M                |$50K - $70K     |M        |3                |2                      |Bachelors Degree      |1992-07-07 00:00:00   |Bronze        |Professional              |N            |2                |
|# 1079 |7267          |57889669120   |Meredith      |Douglas     |     |2630 Deermeadow Way        |Los Angeles     |CA               |36632         |USA       |3                    |500-555-6862     |965-555-7083   |1929-02-25 00:00:00   |M                |$30K - $50K     |F        |4                |4                      |Partial High School   |1991-07-22 00:00:00   |Golden        |Skilled Manual            |Y            |4                |
|# 1080 |6210          |49075703808   |Meredith      |Ruth        |E.   |415 Silver Cypress Ct.     |Tixapan         |DF               |82928         |Mexico    |107                  |925-555-4051     |860-555-9073   |1935-02-17 00:00:00   |M                |$10K - $30K     |M        |3                |3                      |Partial High School   |1993-06-15 00:00:00   |Normal        |Skilled Manual            |Y            |2                |
|# 1081 |7725          |61782495232   |Mermis        |April       |D.   |5979 La Corte Bonita       |San Jose        |CA               |97203         |USA       |39                   |412-555-4995     |855-555-6587   |1937-07-14 00:00:00   |M                |$110K - $130K   |M        |0                |0                      |High School Degree    |1991-06-23 00:00:00   |Bronze        |Management                |Y            |1                |
|# 1082 |7528          |60186079232   |Messicci      |Jason       |     |2225 Stillwater Court      |Sooke           |BC               |21251         |Canada    |101                  |130-555-4891     |988-555-8541   |1926-01-18 00:00:00   |M                |$130K - $150K   |F        |2                |0                      |Partial High School   |1994-03-25 00:00:00   |Bronze        |Management                |Y            |2                |
|# 1083 |8684          |70647504896   |Mestaz        |Zeev        |     |5202 Shenandoah Dr.        |Los Angeles     |CA               |20407         |USA       |3                    |471-555-7799     |144-555-1535   |1918-01-13 00:00:00   |S                |$10K - $30K     |F        |2                |0                      |Partial High School   |1991-05-23 00:00:00   |Normal        |Skilled Manual            |N            |0                |
|# 1084 |2239          |18581620736   |Meston        |Rex         |L.   |9293 Detroit Ave.          |San Andres      |DF               |22315         |Mexico    |106                  |197-555-3855     |947-555-4991   |1964-11-03 00:00:00   |M                |$30K - $50K     |M        |2                |2                      |Partial College       |1991-04-17 00:00:00   |Bronze        |Manual                    |Y            |4                |
|# 1085 |1349          |12390030336   |Metcalf       |Chritien    |L.   |7776 Forsman Place         |Richmond        |BC               |91258         |Canada    |90                   |554-555-2102     |665-555-5524   |1943-04-26 00:00:00   |S                |$70K - $90K     |M        |0                |0                      |Bachelors Degree      |1992-02-20 00:00:00   |Bronze        |Professional              |N            |2                |
|# 1086 |5588          |43695046656   |Metz          |Nathanael   |D.   |93 N. 39th Street          |Sooke           |BC               |81738         |Canada    |101                  |674-555-7466     |677-555-8373   |1938-02-25 00:00:00   |M                |$30K - $50K     |F        |2                |1                      |High School Degree    |1992-07-01 00:00:00   |Golden        |Skilled Manual            |Y            |1                |
|# 1087 |2026          |17072840704   |Meyers        |Richard     |L.   |9489 Anderson Way          |Redwood City    |CA               |50536         |USA       |45                   |688-555-2354     |954-555-5547   |1970-04-08 00:00:00   |S                |$50K - $70K     |M        |4                |0                      |Bachelors Degree      |1993-10-16 00:00:00   |Bronze        |Professional              |N            |3                |
|# 1088 |5194          |40666566656   |Michaluk      |Donna       |M.   |737 Castle Rock Road       |Renton          |WA               |50346         |USA       |73                   |266-555-7028     |532-555-1221   |1927-02-02 00:00:00   |S                |$30K - $50K     |F        |5                |0                      |High School Degree    |1994-07-03 00:00:00   |Bronze        |Skilled Manual            |N            |3                |
|# 1089 |9359          |77971013632   |Michler       |Lorraine    |     |3440 Alvina Drive          |Tixapan         |DF               |31974         |Mexico    |107                  |540-555-5234     |629-555-1027   |1979-03-12 00:00:00   |M                |$70K - $90K     |F        |1                |0                      |Graduate Degree       |1991-03-26 00:00:00   |Golden        |Professional              |N            |3                |
|# 1090 |5550          |43395485696   |Middleton     |Fraces      |     |8141 Mitchell Canyon Road  |Redwood City    |CA               |86542         |USA       |45                   |718-555-2498     |699-555-4777   |1936-08-14 00:00:00   |M                |$70K - $90K     |F        |4                |4                      |Bachelors Degree      |1993-07-14 00:00:00   |Normal        |Professional              |Y            |2                |
|# 1091 |3874          |30885019648   |Mihelich      |Patricia    |L.   |4739 Delta View Ln         |Berkeley        |CA               |99270         |USA       |36                   |569-555-5894     |265-555-7258   |1950-03-21 00:00:00   |M                |$70K - $90K     |M        |4                |0                      |Bachelors Degree      |1992-06-03 00:00:00   |Bronze        |Professional              |Y            |2                |
|# 1092 |7670          |61339365376   |Milenic       |John        |W.   |9830 Santa Ana Dr.         |Renton          |WA               |17078         |USA       |73                   |336-555-3986     |887-555-8093   |1948-09-09 00:00:00   |S                |$50K - $70K     |F        |2                |0                      |Bachelors Degree      |1994-10-10 00:00:00   |Bronze        |Management                |Y            |3                |
|# 1093 |1910          |16206631936   |Milheiser     |Mark        |E.   |275 South Ranchford Ct     |Mexico City     |Mexico           |73875         |Mexico    |2                    |637-555-1017     |287-555-5125   |1958-09-03 00:00:00   |S                |$10K - $30K     |F        |1                |0                      |Partial High School   |1993-11-21 00:00:00   |Normal        |Manual                    |Y            |1                |
|# 1094 |7481          |59723460608   |Miller        |Christine   |L.   |995 W. 108th Street        |Woodland Hills  |CA               |47152         |USA       |62                   |909-555-6664     |736-555-9171   |1928-08-08 00:00:00   |S                |$130K - $150K   |M        |3                |0                      |Graduate Degree       |1993-06-08 00:00:00   |Silver        |Professional              |N            |2                |
|# 1095 |4100          |32283154432   |Miller        |Danielle    |     |8280 Sequoia Court         |Santa Monica    |CA               |29235         |USA       |49                   |567-555-3922     |810-555-8486   |1948-03-02 00:00:00   |S                |$10K - $30K     |F        |0                |0                      |Partial High School   |1990-08-24 00:00:00   |Normal        |Manual                    |Y            |2                |
|# 1096 |3100          |24884441088   |Miller        |Kent        |D.   |102 Vista Place            |Santa Monica    |CA               |18524         |USA       |49                   |528-555-1447     |201-555-4183   |1970-07-17 00:00:00   |M                |$30K - $50K     |M        |3                |3                      |High School Degree    |1991-03-12 00:00:00   |Golden        |Skilled Manual            |Y            |4                |
|# 1097 |3335          |26633852928   |Millett       |Cheryl      |     |2342 Tahoe Place           |San Andres      |DF               |11227         |Mexico    |106                  |242-555-1908     |661-555-4873   |1947-11-11 00:00:00   |M                |$50K - $70K     |F        |2                |0                      |Bachelors Degree      |1992-05-11 00:00:00   |Silver        |Professional              |Y            |3                |
|# 1098 |9317          |77455794176   |Mills         |Jerry       |N.   |3014 Stanford Street       |Marysville      |WA               |11276         |USA       |82                   |723-555-5409     |596-555-5173   |1929-02-26 00:00:00   |S                |$10K - $30K     |F        |5                |0                      |Partial High School   |1993-05-17 00:00:00   |Normal        |Manual                    |Y            |1                |
|# 1099 |4320          |34026047488   |Mills         |Paul        |W.   |1277 Juniper Drive         |West Covina     |CA               |99484         |USA       |60                   |643-555-4021     |932-555-5843   |1969-09-08 00:00:00   |M                |$90K - $110K    |M        |5                |3                      |Graduate Degree       |1994-01-07 00:00:00   |Golden        |Professional              |Y            |3                |
|# 1100 |2774          |22433771520   |Milne         |Mitch       |     |1160 Via Del Sol           |Oak Bay         |BC               |27153         |Canada    |99                   |547-555-6968     |198-555-2076   |1974-10-14 00:00:00   |S                |$30K - $50K     |M        |5                |0                      |Partial College       |1990-12-24 00:00:00   |Silver        |Clerical                  |N            |2                |
|# 1101 |4854          |38032400384   |Milner        |Virginia    |M.   |7836 Mt. Washington        |Tlaxiaco        |Oaxaca           |30189         |Mexico    |30                   |871-555-1882     |521-555-5989   |1942-10-28 00:00:00   |M                |$90K - $110K    |F        |5                |5                      |High School Degree    |1993-06-03 00:00:00   |Golden        |Professional              |Y            |2                |
|# 1102 |7999          |64143396864   |Mitchell      |Ashley      |     |3537 Pheasant Circle       |Grossmont       |CA               |56733         |USA       |17                   |360-555-6001     |210-555-7136   |1919-01-09 00:00:00   |S                |$30K - $50K     |M        |2                |0                      |Partial College       |1994-02-16 00:00:00   |Bronze        |Clerical                  |Y            |3                |
|# 1103 |2380          |19717429248   |Mitchell      |Gerald      |     |8521 C Mt. Hood Circle     |Berkeley        |CA               |38760         |USA       |36                   |750-555-5774     |423-555-8510   |1933-11-25 00:00:00   |M                |$50K - $70K     |F        |2                |2                      |Bachelors Degree      |1994-08-26 00:00:00   |Bronze        |Professional              |Y            |4                |
|# 1104 |7736          |61916901376   |Mitchell      |Lori        |     |7648 S. Bascom Ave.        |West Covina     |CA               |21468         |USA       |60                   |351-555-9762     |309-555-4412   |1979-12-26 00:00:00   |S                |$70K - $90K     |M        |2                |0                      |Bachelors Degree      |1991-02-17 00:00:00   |Silver        |Management                |N            |1                |
|# 1105 |3086          |24799234048   |Miwa          |Virginia    |K.   |8219 Moraga Road           |Renton          |WA               |46609         |USA       |73                   |284-555-4858     |265-555-7136   |1915-02-21 00:00:00   |S                |$30K - $50K     |M        |1                |0                      |High School Degree    |1993-08-14 00:00:00   |Bronze        |Manual                    |Y            |1                |
|# 1106 |6803          |54045134848   |Mizer         |Mikkal      |     |8481 Cloverleaf Circle     |Oakland         |CA               |54382         |USA       |37                   |217-555-5519     |921-555-9398   |1929-11-08 00:00:00   |S                |$30K - $50K     |F        |1                |0                      |High School Degree    |1991-02-14 00:00:00   |Bronze        |Manual                    |N            |4                |
